Format Version,1.23,Take Name,Take 2024-01-10 11.43.30 AM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-01-10 11.43.30.991 ,Total Frames in Take,5832,Total Exported Frames,5832,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody 001,RigidBody 001,RigidBody 001,RigidBody 001,RigidBody 001,RigidBody 001,RigidBody 001
,ID,"3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
5274,52.740000,-0.093129,-0.018703,-0.982647,0.159319,-51.407635,676.743469,179.426590
5275,52.750000,-0.099070,-0.020636,-0.982260,0.157873,-50.495720,676.933472,179.041718
5276,52.760000,-0.002670,0.039460,0.157570,0.986715,-49.892075,677.109192,179.168579
5277,52.770000,0.090910,0.018941,0.983329,-0.156336,-49.143242,677.290283,178.967484
5278,52.780000,0.001744,-0.040034,-0.155159,-0.987076,-48.366592,677.452209,178.996643
5279,52.790000,0.002356,-0.041605,-0.153566,-0.987259,-47.687885,677.628357,178.895325
5280,52.800000,0.002122,-0.040202,-0.151886,-0.987578,-46.883926,677.852539,178.833466
5281,52.810000,-0.082092,-0.016402,-0.986276,0.142307,-46.057602,678.841797,177.953491
5282,52.820000,-0.082981,-0.017092,-0.986206,0.142197,-45.276375,679.017883,177.833328
5283,52.830000,-0.086602,-0.023603,-0.986044,0.140218,-44.092201,678.851013,177.230255
5284,52.840000,-0.080848,-0.022835,-0.986741,0.138867,-43.603695,678.938538,177.194077
5285,52.850000,-0.081008,-0.023176,-0.986831,0.138076,-42.879032,679.082703,177.160706
5286,52.860000,-0.080702,-0.022689,-0.986915,0.137735,-42.146183,679.248718,177.081635
5287,52.870000,-0.080895,-0.021750,-0.986951,0.137516,-41.308643,679.367737,177.166061
5288,52.880000,-0.080566,-0.021153,-0.987270,0.135501,-40.603855,679.492920,177.056320
5289,52.890000,-0.081002,-0.021022,-0.987455,0.133899,-39.956230,679.670898,176.925034
5290,52.900000,-0.081793,-0.020860,-0.987511,0.133028,-39.321922,679.815613,176.861130
5291,52.910000,-0.083473,-0.021542,-0.987401,0.132692,-38.569012,679.976013,176.698654
5292,52.920000,-0.089937,-0.023072,-0.986764,0.132952,-37.512909,679.989136,176.625687
5293,52.930000,-0.083201,-0.018878,-0.987666,0.131290,-36.974854,680.200073,176.967758
5294,52.940000,-0.081829,-0.021043,-0.987915,0.129942,-36.328129,680.271179,176.655457
5295,52.950000,-0.085298,-0.021185,-0.987552,0.130450,-35.653816,680.375366,176.706665
5296,52.960000,-0.005697,0.032660,0.129270,0.991055,-34.849922,680.522705,176.747650
5297,52.970000,-0.005073,0.031935,0.130465,0.990925,-34.156586,680.640747,176.782898
5298,52.980000,-0.006276,0.029189,0.129972,0.991068,-33.386066,680.706055,176.806107
5299,52.990000,-0.007018,0.028554,0.128089,0.991327,-32.729744,680.875610,176.571365
5300,53.000000,0.085348,0.020871,0.988128,-0.126025,-32.167488,681.017822,176.362823
5301,53.010000,0.076875,0.029687,0.989128,-0.121800,-31.241514,680.963379,175.180923
5302,53.020000,0.077256,0.021135,0.989428,-0.120905,-30.347712,681.317383,176.088791
5303,53.030000,0.078955,0.020193,0.989563,-0.118839,-29.828650,681.486206,175.881134
5304,53.040000,0.080577,0.019771,0.989550,-0.117927,-29.239943,681.612061,175.869843
5305,53.050000,0.005009,-0.028852,-0.116356,-0.992776,-28.445084,681.754028,175.908981
5306,53.060000,-0.079495,-0.018496,-0.989876,0.116118,-27.777868,681.864746,175.912628
5307,53.070000,0.005259,-0.025654,-0.116787,-0.992812,-27.047201,682.048218,175.853546
5308,53.080000,-0.078742,-0.019294,-0.990001,0.115432,-26.465584,682.139160,175.684952
5309,53.090000,,,,,,,
5310,53.100000,-0.067885,-0.020172,-0.992064,0.103895,-24.869007,682.997742,174.706955
5311,53.110000,-0.072103,-0.006339,-0.992273,0.100777,-24.255531,683.620361,175.968643
5312,53.120000,,,,,,,
5313,53.130000,-0.070088,-0.008279,-0.992474,0.100068,-22.782698,683.835144,175.816223
5314,53.140000,0.006131,-0.028186,-0.112367,-0.993248,-22.524431,682.722534,175.529419
5315,53.150000,0.004151,-0.029070,-0.110595,-0.993432,-21.833740,682.760071,175.668839
5316,53.160000,,,,,,,
5317,53.170000,0.005202,-0.027669,-0.107719,-0.993783,-20.576214,683.010132,175.372849
5318,53.180000,,,,,,,
5319,53.190000,-0.071503,-0.018732,-0.992318,0.099199,-19.227978,683.886292,174.519470
5320,53.200000,,,,,,,
5321,53.210000,-0.070042,-0.019430,-0.992898,0.094185,-17.830746,684.088257,174.207382
5322,53.220000,,,,,,,
5323,53.230000,-0.068889,-0.017977,-0.993127,0.092898,-16.641737,684.359985,174.201340
5324,53.240000,,,,,,,
5325,53.250000,-0.067568,-0.014688,-0.993515,0.090262,-14.936043,684.418762,174.695084
5326,53.260000,,,,,,,
5327,53.270000,0.001489,0.013741,0.085911,0.996207,-13.717047,684.730957,174.722397
5328,53.280000,,,,,,,
5329,53.290000,-0.066820,-0.018497,-0.993672,0.088371,-12.908443,684.817139,173.834106
5330,53.300000,-0.068869,-0.019384,-0.993574,0.087710,-12.304065,684.881714,173.763306
5331,53.310000,,,,,,,
5332,53.320000,-0.071731,-0.020332,-0.993260,0.088743,-11.241275,684.720398,173.714401
5333,53.330000,,,,,,,
5334,53.340000,-0.072163,-0.014500,-0.993978,0.081179,-10.414974,685.400574,173.278717
5335,53.350000,,,,,,,
5336,53.360000,-0.072759,-0.020487,-0.994138,0.077302,-8.925117,684.986511,173.070297
5337,53.370000,,,,,,,
5338,53.380000,-0.069780,-0.019514,-0.994424,0.076627,-7.806882,685.096619,172.973343
5339,53.390000,,,,,,,
5340,53.400000,-0.071247,-0.020312,-0.994437,0.074876,-6.815848,685.308533,172.826050
5341,53.410000,,,,,,,
5342,53.420000,-0.072984,-0.020078,-0.994465,0.072869,-5.757989,685.444519,172.746201
5343,53.430000,,,,,,,
5344,53.440000,0.003469,0.014404,0.065251,0.997759,-4.225221,686.026306,173.618271
5345,53.450000,-0.002409,0.019271,0.071460,0.997254,-4.065355,685.701782,173.306717
5346,53.460000,,,,,,,
5347,53.470000,-0.004136,0.020730,0.069688,0.997345,-2.908620,685.669617,173.153397
5348,53.480000,-0.004513,0.021215,0.069419,0.997352,-2.404216,685.736328,173.103210
5349,53.490000,-0.005322,0.021489,0.068304,0.997419,-1.916704,685.820923,172.988007
5350,53.500000,-0.005136,0.020712,0.067657,0.997480,-1.396576,685.876160,172.927536
5351,53.510000,-0.005469,0.020140,0.068056,0.997463,-0.896154,685.972656,172.890457
5352,53.520000,-0.004157,0.025454,0.071670,0.997095,-0.590130,685.803833,173.245392
5353,53.530000,0.067964,0.023043,0.995482,-0.062171,0.524622,685.851257,172.268372
5354,53.540000,0.070903,0.022062,0.995470,-0.059383,0.828257,685.994568,172.146271
5355,53.550000,0.065632,0.027581,0.995504,-0.062478,1.396798,686.007507,171.311508
5356,53.560000,0.066278,0.027927,0.995529,-0.061228,1.776571,686.130859,171.143173
5357,53.570000,0.069140,0.018322,0.995716,-0.058597,2.309169,686.407349,172.134888
5358,53.580000,0.066469,0.015083,0.996096,-0.056092,2.648279,687.000183,171.999313
5359,53.590000,0.068748,0.018418,0.995830,-0.057067,3.220022,686.467651,172.041840
5360,53.600000,0.070289,0.018964,0.995779,-0.055894,3.712258,686.538391,171.958359
5361,53.610000,0.071073,0.019020,0.995765,-0.055131,4.130009,686.611267,171.896149
5362,53.620000,0.071782,0.019238,0.995779,-0.053860,4.537611,686.650879,171.860107
5363,53.630000,0.072076,0.019187,0.995806,-0.052991,4.943723,686.680542,171.838776
5364,53.640000,0.072336,0.018630,0.995839,-0.052209,5.325549,686.680969,171.827667
5365,53.650000,0.068497,0.018783,0.996041,-0.053450,6.043760,686.699707,171.857727
5366,53.660000,0.069372,0.018126,0.996000,-0.053328,6.530882,686.759277,171.921387
5367,53.670000,0.005354,-0.017483,-0.053159,-0.998419,7.049757,686.784607,172.249619
5368,53.680000,0.005285,-0.017271,-0.052096,-0.998479,7.558662,686.821777,172.239624
5369,53.690000,0.005227,-0.016298,-0.050530,-0.998576,8.053405,686.882568,172.157120
5370,53.700000,0.006335,-0.013140,-0.047538,-0.998763,8.625191,686.958191,171.935974
5371,53.710000,-0.059113,-0.015411,-0.997312,0.040462,9.389400,687.308472,171.542801
5372,53.720000,0.004705,-0.020170,-0.052092,-0.998428,9.149732,686.756226,172.336258
5373,53.730000,-0.063007,-0.022012,-0.996798,0.044047,10.108335,686.683777,171.443893
5374,53.740000,0.005544,-0.021441,-0.052224,-0.998390,10.002400,686.809326,172.240601
5375,53.750000,-0.066595,-0.017643,-0.996643,0.044226,10.849949,686.995300,171.657013
5376,53.760000,-0.064012,-0.022045,-0.996771,0.043170,11.407178,686.799561,171.308167
5377,53.770000,-0.064005,-0.022179,-0.996795,0.042567,11.767714,686.835083,171.265610
5378,53.780000,-0.064403,-0.022054,-0.996768,0.042654,12.162271,686.866638,171.241409
5379,53.790000,-0.067240,-0.021543,-0.996717,0.039636,12.333969,686.988647,171.165665
5380,53.800000,0.008070,-0.020746,-0.044545,-0.998759,12.359515,687.030334,171.617615
5381,53.810000,0.007832,-0.018939,-0.047241,-0.998673,12.962059,687.053345,171.655655
5382,53.820000,0.008130,-0.019781,-0.046418,-0.998693,13.360089,687.075195,171.660126
5383,53.830000,0.008096,-0.016754,-0.043445,-0.998883,13.877247,687.171326,171.530182
5384,53.840000,-0.068894,-0.016758,-0.996712,0.039230,14.375422,687.341064,171.433777
5385,53.850000,-0.063415,-0.015627,-0.997284,0.034045,14.781595,687.980957,170.998978
5386,53.860000,-0.062608,-0.004618,-0.997609,0.028882,15.409087,688.303528,171.908859
5387,53.870000,-0.063680,-0.005006,-0.997561,0.028127,15.764708,688.311096,171.898056
5388,53.880000,-0.061990,-0.017112,-0.997484,0.029825,16.015013,687.910767,170.760880
5389,53.890000,-0.062595,-0.017318,-0.997476,0.028703,16.337084,687.936951,170.686539
5390,53.900000,-0.064380,-0.017898,-0.997377,0.027823,16.685162,687.972961,170.654175
5391,53.910000,-0.064590,-0.017807,-0.997387,0.027044,17.010410,688.022888,170.608292
5392,53.920000,-0.065005,-0.018006,-0.997381,0.026107,17.323318,688.035278,170.535019
5393,53.930000,-0.060343,-0.017457,-0.997609,0.028813,18.020596,687.991089,170.736771
5394,53.940000,-0.060786,-0.017466,-0.997595,0.028350,18.338514,688.007507,170.732010
5395,53.950000,-0.061167,-0.017472,-0.997582,0.028008,18.701176,688.025146,170.708740
5396,53.960000,-0.060640,-0.017147,-0.997634,0.027466,19.037592,688.048035,170.713257
5397,53.970000,-0.060074,-0.016880,-0.997691,0.026817,19.405350,688.075989,170.707611
5398,53.980000,-0.060595,-0.017062,-0.997667,0.026432,19.778542,688.092346,170.674255
5399,53.990000,-0.061422,-0.016147,-0.997667,0.025063,20.178608,688.107788,170.771332
5400,54.000000,-0.061490,-0.016429,-0.997665,0.024768,20.494421,688.140137,170.731140
5401,54.010000,-0.061492,-0.016310,-0.997683,0.024092,20.777164,688.152039,170.703888
5402,54.020000,-0.063052,-0.018623,-0.997489,0.026344,21.174328,687.688599,170.731232
5403,54.030000,-0.062133,-0.018677,-0.997549,0.026208,21.556776,687.723694,170.679657
5404,54.040000,-0.062571,-0.019212,-0.997532,0.025422,21.859688,687.712158,170.634720
5405,54.050000,-0.062697,-0.019210,-0.997532,0.025080,22.121088,687.727478,170.618683
5406,54.060000,-0.063892,-0.018365,-0.997496,0.024127,22.318256,687.805664,170.525482
5407,54.070000,-0.064325,-0.018512,-0.997478,0.023614,22.583929,687.811523,170.500870
5408,54.080000,-0.065089,-0.018828,-0.997447,0.022543,22.906710,687.835571,170.451996
5409,54.090000,-0.066243,-0.019182,-0.997373,0.022142,23.215460,687.843628,170.433212
5410,54.100000,-0.066547,-0.018890,-0.997371,0.021607,23.463676,687.871277,170.406830
5411,54.110000,-0.066247,-0.018904,-0.997413,0.020549,23.734009,687.877686,170.363602
5412,54.120000,-0.060765,-0.021435,-0.997799,0.015693,24.280876,687.786316,170.019211
5413,54.130000,-0.060920,-0.021415,-0.997794,0.015419,24.527374,687.800903,170.004700
5414,54.140000,-0.057645,-0.021559,-0.997939,0.018157,25.062626,687.838684,169.968536
5415,54.150000,-0.057991,-0.021931,-0.997926,0.017322,25.333349,687.850891,169.924973
5416,54.160000,-0.058520,-0.018226,-0.997983,0.016523,25.695059,687.857544,170.371124
5417,54.170000,-0.060498,-0.016287,-0.997897,0.016647,25.619640,688.491211,170.198517
5418,54.180000,-0.058891,-0.015241,-0.998050,0.013998,26.070820,688.399658,170.287338
5419,54.190000,-0.059516,-0.015102,-0.998017,0.013846,26.355265,688.399780,170.317993
5420,54.200000,-0.060506,-0.015724,-0.997957,0.013176,26.651182,688.400879,170.266663
5421,54.210000,-0.059957,-0.016133,-0.997996,0.012217,26.947203,688.352661,170.235519
5422,54.220000,-0.060270,-0.016215,-0.997981,0.011739,27.132420,688.363281,170.210480
5423,54.230000,-0.060228,-0.016009,-0.997996,0.010948,27.344187,688.382813,170.187836
5424,54.240000,-0.060042,-0.016331,-0.998007,0.010545,27.526014,688.393005,170.117416
5425,54.250000,-0.061734,-0.019077,-0.997843,0.011572,27.756889,688.028381,170.026871
5426,54.260000,-0.063039,-0.017171,-0.997801,0.011158,28.051805,687.932800,170.367371
5427,54.270000,-0.063589,-0.017213,-0.997769,0.010857,28.276836,687.927612,170.335724
5428,54.280000,-0.064656,-0.017181,-0.997705,0.010485,28.469513,687.929871,170.367172
5429,54.290000,-0.064578,-0.017353,-0.997713,0.009918,28.664215,687.949585,170.335526
5430,54.300000,-0.060453,-0.017579,-0.997922,0.013734,29.126352,687.904419,170.404892
5431,54.310000,-0.060717,-0.017313,-0.997921,0.012910,29.393429,687.908447,170.438721
5432,54.320000,-0.060724,-0.017322,-0.997924,0.012675,29.588257,687.913879,170.394852
5433,54.330000,-0.061350,-0.017524,-0.997878,0.012969,29.935160,687.898987,170.401855
5434,54.340000,-0.061296,-0.017415,-0.997884,0.012957,30.152225,687.911194,170.428238
5435,54.350000,-0.061626,-0.017415,-0.997869,0.012532,30.345303,687.922180,170.407791
5436,54.360000,-0.061372,-0.017557,-0.997887,0.012112,30.534363,687.940369,170.384293
5437,54.370000,-0.061607,-0.017526,-0.997874,0.012028,30.709574,687.939758,170.403458
5438,54.380000,-0.060949,-0.017540,-0.997924,0.011205,30.900991,687.947693,170.366470
5439,54.390000,-0.061080,-0.017365,-0.997924,0.010766,31.103617,687.937500,170.375488
5440,54.400000,-0.062006,-0.017491,-0.997866,0.010611,31.265047,687.948914,170.379211
5441,54.410000,-0.061787,-0.017722,-0.997878,0.010393,31.407318,687.966187,170.333282
5442,54.420000,-0.061697,-0.017555,-0.997890,0.010014,31.566378,687.978882,170.316605
5443,54.430000,-0.062053,-0.017469,-0.997872,0.009829,31.804022,687.977234,170.335770
5444,54.440000,-0.060706,-0.016963,-0.997967,0.009400,31.951069,687.967407,170.308746
5445,54.450000,-0.061667,-0.017608,-0.997901,0.008944,32.125839,688.014709,170.300644
5446,54.460000,-0.054583,-0.019864,-0.998303,0.004090,32.604412,687.850403,169.916245
5447,54.470000,-0.056292,-0.018907,-0.998227,0.004065,32.725170,687.987732,169.983200
5448,54.480000,-0.056694,-0.018997,-0.998205,0.003592,32.894897,688.002136,169.991302
5449,54.490000,-0.056376,-0.018937,-0.998219,0.004696,33.154240,688.005737,170.012283
5450,54.500000,-0.057010,-0.019611,-0.998172,0.004232,33.354145,687.996460,169.954361
5451,54.510000,-0.057189,-0.019717,-0.998161,0.003815,33.509563,687.997192,169.945740
5452,54.520000,-0.055954,-0.019618,-0.998233,0.003987,33.698589,688.024231,169.904480
5453,54.530000,-0.057012,-0.018639,-0.998193,0.003712,33.721645,688.095032,169.868668
5454,54.540000,-0.057807,-0.018624,-0.998149,0.003176,33.819004,688.112244,169.833206
5455,54.550000,-0.058148,-0.018844,-0.998125,0.003086,33.954128,688.096924,169.838776
5456,54.560000,-0.057816,-0.018615,-0.998150,0.002765,34.069988,688.106201,169.831955
5457,54.570000,-0.057637,-0.018611,-0.998161,0.002510,34.179295,688.108154,169.805267
5458,54.580000,-0.057701,-0.018847,-0.998154,0.002184,34.293728,688.109497,169.779480
5459,54.590000,-0.058699,-0.019178,-0.998090,0.001756,34.396969,688.130615,169.763885
5460,54.600000,-0.058662,-0.018884,-0.998098,0.001619,34.515457,688.141479,169.780731
5461,54.610000,-0.059745,-0.016646,-0.998074,0.001176,34.668560,688.075378,170.088287
5462,54.620000,-0.059308,-0.016618,-0.998101,0.000504,34.777901,688.099792,170.059341
5463,54.630000,-0.059050,-0.016462,-0.998119,0.000034,34.885422,688.115051,170.047409
5464,54.640000,-0.058728,-0.016408,-0.998139,0.000042,34.967911,688.129211,170.029968
5465,54.650000,-0.060060,-0.016919,-0.998051,-0.000448,35.065960,688.127747,170.030197
5466,54.660000,-0.060181,-0.016989,-0.998043,-0.000445,35.124630,688.136169,170.019318
5467,54.670000,-0.060313,-0.016948,-0.998036,-0.000582,35.192677,688.118286,170.020065
5468,54.680000,-0.060533,-0.016847,-0.998024,-0.000480,35.273380,688.124634,170.025955
5469,54.690000,-0.060682,-0.016974,-0.998013,-0.000678,35.358189,688.111145,170.019211
5470,54.700000,-0.060164,-0.016693,-0.998048,-0.001477,35.485573,688.137390,169.995117
5471,54.710000,-0.059165,-0.015921,-0.998120,-0.001889,35.563141,688.095337,170.036911
5472,54.720000,-0.058938,-0.015769,-0.998136,-0.001713,35.617958,688.065430,170.032455
5473,54.730000,-0.059416,-0.015887,-0.998105,-0.002058,35.672981,688.080261,170.026703
5474,54.740000,-0.059476,-0.015838,-0.998102,-0.002204,35.716675,688.093811,170.024277
5475,54.750000,-0.059640,-0.015964,-0.998090,-0.002324,35.761497,688.104492,170.012650
5476,54.760000,-0.060199,-0.015689,-0.998060,-0.002593,35.814995,688.073303,170.062836
5477,54.770000,-0.061632,-0.016460,-0.997960,-0.002427,35.891010,688.113892,170.064911
5478,54.780000,-0.061219,-0.016349,-0.997987,-0.002614,35.949791,688.132935,170.033081
5479,54.790000,-0.060068,-0.016496,-0.998049,-0.004183,35.958431,688.556824,169.740372
5480,54.800000,-0.057730,-0.017308,-0.998182,-0.000996,36.196720,688.526672,169.823669
5481,54.810000,-0.056924,-0.017308,-0.998227,-0.001578,36.310535,688.437012,169.888229
5482,54.820000,-0.057993,-0.017322,-0.998166,-0.001044,36.295494,688.509460,169.835754
5483,54.830000,-0.057447,-0.017204,-0.998199,-0.001673,36.397381,688.422485,169.913940
5484,54.840000,-0.057469,-0.017075,-0.998200,-0.001718,36.415318,688.439270,169.932510
5485,54.850000,-0.057827,-0.017120,-0.998179,-0.001268,36.340374,688.503418,169.834457
5486,54.860000,-0.060628,-0.016454,-0.998014,-0.004686,36.168133,688.538696,169.762711
5487,54.870000,-0.057568,-0.017236,-0.998192,-0.001309,36.352348,688.499207,169.813934
5488,54.880000,-0.057465,-0.017343,-0.998195,-0.001713,36.421825,688.431946,169.887512
5489,54.890000,-0.058015,-0.017364,-0.998163,-0.001840,36.452995,688.437500,169.899063
5490,54.900000,-0.060770,-0.016305,-0.998008,-0.004697,36.180836,688.548401,169.759750
5491,54.910000,-0.061215,-0.016512,-0.997977,-0.004777,36.212200,688.547119,169.754349
5492,54.920000,-0.057828,-0.017090,-0.998178,-0.001931,36.481037,688.433044,169.917618
5493,54.930000,-0.058065,-0.017310,-0.998161,-0.001862,36.493347,688.438538,169.918594
5494,54.940000,-0.058737,-0.017348,-0.998122,-0.001449,36.424889,688.503418,169.834625
5495,54.950000,-0.061797,-0.016773,-0.997938,-0.004354,36.143040,688.636597,169.671555
5496,54.960000,-0.058109,-0.017316,-0.998158,-0.001904,36.490841,688.432983,169.916138
5497,54.970000,-0.060872,-0.016274,-0.998002,-0.004611,36.203899,688.528198,169.788269
5498,54.980000,-0.061885,-0.016629,-0.997935,-0.004334,36.166454,688.641724,169.696396
5499,54.990000,-0.061488,-0.016688,-0.997959,-0.004294,36.177456,688.654053,169.664230
5500,55.000000,-0.061816,-0.016674,-0.997938,-0.004613,36.174385,688.635559,169.662857
5501,55.010000,-0.057948,-0.017077,-0.998171,-0.002090,36.533733,688.440308,169.916489
5502,55.020000,-0.058586,-0.017429,-0.998129,-0.001531,36.470444,688.497253,169.810150
5503,55.030000,-0.057714,-0.017010,-0.998187,-0.001401,36.596992,688.443054,169.949509
5504,55.040000,-0.061478,-0.016518,-0.997959,-0.005064,36.316708,688.546570,169.771881
5505,55.050000,-0.058131,-0.016992,-0.998162,-0.002136,36.579372,688.460388,169.922012
5506,55.060000,-0.057479,-0.017174,-0.998198,-0.001707,36.610794,688.431213,169.912827
5507,55.070000,-0.057982,-0.017182,-0.998169,-0.001001,36.538876,688.496094,169.851410
5508,55.080000,-0.061593,-0.014564,-0.997995,-0.000027,36.396160,688.585815,170.229401
5509,55.090000,-0.059049,-0.017397,-0.998102,-0.001541,36.497204,688.502930,169.841873
5510,55.100000,-0.057877,-0.017291,-0.998172,-0.001776,36.594414,688.439148,169.906799
5511,55.110000,-0.058305,-0.017184,-0.998150,-0.001271,36.516907,688.496948,169.835495
5512,55.120000,-0.058017,-0.017313,-0.998165,-0.001018,36.526237,688.492249,169.830627
5513,55.130000,-0.058025,-0.017290,-0.998165,-0.001063,36.537342,688.490417,169.834854
5514,55.140000,-0.058427,-0.017343,-0.998140,-0.001177,36.521729,688.503113,169.844910
5515,55.150000,-0.057310,-0.017320,-0.998205,-0.001559,36.596172,688.420349,169.895615
5516,55.160000,-0.058105,-0.017104,-0.998162,-0.001841,36.578171,688.445740,169.936951
5517,55.170000,-0.057715,-0.017166,-0.998184,-0.001945,36.570953,688.437805,169.911484
5518,55.180000,-0.058210,-0.017234,-0.998155,-0.001080,36.532837,688.494568,169.842163
5519,55.190000,-0.058469,-0.017331,-0.998138,-0.001403,36.508034,688.494141,169.834106
5520,55.200000,-0.058025,-0.017203,-0.998166,-0.000996,36.532330,688.510986,169.834579
5521,55.210000,-0.058367,-0.017230,-0.998146,-0.001042,36.546043,688.497681,169.857910
5522,55.220000,-0.058465,-0.017366,-0.998138,-0.001141,36.527260,688.501648,169.840027
5523,55.230000,-0.058120,-0.017049,-0.998163,-0.001398,36.512569,688.516846,169.840408
5524,55.240000,-0.058748,-0.017308,-0.998122,-0.001555,36.497654,688.506226,169.830338
5525,55.250000,-0.058260,-0.017231,-0.998152,-0.001033,36.532707,688.495667,169.852264
5526,55.260000,-0.058728,-0.017165,-0.998125,-0.001536,36.511452,688.512695,169.851074
5527,55.270000,-0.057494,-0.017202,-0.998197,-0.000701,36.575726,688.475220,169.862808
5528,55.280000,-0.057388,-0.017081,-0.998204,-0.001685,36.611504,688.430237,169.919312
5529,55.290000,-0.058641,-0.017105,-0.998131,-0.001608,36.493160,688.509521,169.843277
5530,55.300000,-0.057798,-0.017249,-0.998178,-0.001507,36.598469,688.427551,169.926575
5531,55.310000,-0.057967,-0.016994,-0.998173,-0.001173,36.542332,688.497559,169.866745
5532,55.320000,-0.057598,-0.017141,-0.998191,-0.001739,36.605789,688.463928,169.910400
5533,55.330000,-0.058258,-0.017123,-0.998154,-0.001159,36.544037,688.496582,169.861908
5534,55.340000,-0.057522,-0.017197,-0.998195,-0.001765,36.623699,688.434570,169.927048
5535,55.350000,-0.057569,-0.017114,-0.998194,-0.001506,36.613701,688.451294,169.921921
5536,55.360000,-0.058327,-0.017197,-0.998149,-0.001079,36.523994,688.505249,169.857758
5537,55.370000,-0.058310,-0.017081,-0.998152,-0.001140,36.548302,688.503235,169.876068
5538,55.380000,-0.057957,-0.017203,-0.998169,-0.002040,36.596741,688.436279,169.919434
5539,55.390000,-0.058461,-0.017250,-0.998140,-0.001448,36.506229,688.490112,169.840836
5540,55.400000,-0.057590,-0.016998,-0.998194,-0.001656,36.606274,688.436829,169.943069
5541,55.410000,-0.058399,-0.017348,-0.998142,-0.001189,36.525673,688.499756,169.848999
5542,55.420000,-0.058219,-0.017205,-0.998155,-0.001201,36.518833,688.509521,169.837738
5543,55.430000,-0.061202,-0.014651,-0.998018,0.000263,36.405357,688.574463,170.226776
5544,55.440000,-0.058396,-0.017311,-0.998143,-0.001213,36.533863,688.499878,169.845810
5545,55.450000,-0.058053,-0.017114,-0.998166,-0.001119,36.529678,688.504456,169.847885
5546,55.460000,-0.058371,-0.017216,-0.998146,-0.001135,36.549782,688.495605,169.861160
5547,55.470000,-0.058269,-0.017085,-0.998154,-0.001439,36.507328,688.507324,169.846375
5548,55.480000,-0.058364,-0.017387,-0.998143,-0.001085,36.551388,688.495178,169.857010
5549,55.490000,-0.057361,-0.017153,-0.998205,-0.001584,36.594513,688.433655,169.909012
5550,55.500000,-0.058535,-0.017126,-0.998137,-0.001543,36.528305,688.507751,169.870544
5551,55.510000,-0.057574,-0.017312,-0.998190,-0.001784,36.592258,688.438232,169.885239
5552,55.520000,-0.058652,-0.017345,-0.998127,-0.001396,36.519516,688.499329,169.840637
5553,55.530000,-0.058208,-0.017155,-0.998156,-0.001152,36.551762,688.498230,169.863602
5554,55.540000,-0.058339,-0.017288,-0.998146,-0.001438,36.513195,688.490601,169.833328
5555,55.550000,-0.058222,-0.017355,-0.998152,-0.001103,36.552868,688.493958,169.847458
5556,55.560000,-0.058288,-0.017357,-0.998148,-0.001007,36.544701,688.488892,169.845795
5557,55.570000,-0.057993,-0.017104,-0.998170,-0.001036,36.538998,688.494995,169.846542
5558,55.580000,-0.057575,-0.017020,-0.998194,-0.001829,36.598324,688.434692,169.926407
5559,55.590000,-0.057881,-0.017112,-0.998176,-0.001171,36.546780,688.491760,169.857941
5560,55.600000,-0.057218,-0.017335,-0.998210,-0.001589,36.606636,688.428101,169.890457
5561,55.610000,-0.057813,-0.017099,-0.998181,-0.000962,36.540363,688.507019,169.853516
5562,55.620000,-0.058237,-0.017189,-0.998154,-0.001133,36.548031,688.495422,169.866714
5563,55.630000,-0.058385,-0.017354,-0.998143,-0.001152,36.526211,688.506531,169.845154
5564,55.640000,-0.057376,-0.017061,-0.998205,-0.001698,36.621727,688.436707,169.931458
5565,55.650000,-0.057306,-0.017194,-0.998208,-0.001537,36.594784,688.424377,169.911362
5566,55.660000,-0.061625,-0.016616,-0.997950,-0.004751,36.342690,688.533813,169.800110
5567,55.670000,-0.057893,-0.017163,-0.998174,-0.001755,36.605743,688.436768,169.932617
5568,55.680000,-0.058103,-0.017096,-0.998163,-0.001234,36.520432,688.505981,169.851379
5569,55.690000,-0.057456,-0.017363,-0.998195,-0.001787,36.621796,688.427124,169.907349
5570,55.700000,-0.058617,-0.017326,-0.998129,-0.001337,36.527790,688.498047,169.854218
5571,55.710000,-0.058096,-0.017173,-0.998163,-0.000966,36.535530,688.505798,169.843201
5572,55.720000,-0.057329,-0.017080,-0.998208,-0.001540,36.599869,688.428467,169.922028
5573,55.730000,-0.058028,-0.017310,-0.998164,-0.001153,36.521255,688.493469,169.832199
5574,55.740000,-0.057922,-0.017252,-0.998172,-0.001059,36.534779,688.487488,169.839951
5575,55.750000,-0.058012,-0.017028,-0.998170,-0.001097,36.550617,688.500305,169.878815
